우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166775|학동로12길|Hakdong-ro 12-gil|0|8|0|1168010800101240015007545|||1168010800|논현동||논현1동|0|124|01|15||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166335|봉은사로13길|Bongeunsa-ro 13-gil|0|20|0|1168010800101890002009094|||1168010800|논현동||논현1동|0|189|01|2||
06118|서울특별시|Seoul|강남구|Gangnam-gu|||116804166335|봉은사로13길|Bongeunsa-ro 13-gil|0|21|0|1168010800101790021009043|||1168010800|논현동||논현1동|0|179|01|21||
06118|서울특별시|Seoul|강남구|Gangnam-gu|||116804166334|봉은사로11길|Bongeunsa-ro 11-gil|0|28|0|1168010800101790013009015|||1168010800|논현동||논현1동|0|179|01|13||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166456|선릉로129길|Seolleung-ro 129-gil|0|17|0|1168010800102420000006322|||1168010800|논현동||논현2동|0|242|01|0||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166456|선릉로129길|Seolleung-ro 129-gil|0|13|6|1168010800102420005006406|||1168010800|논현동||논현2동|0|242|01|5||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166456|선릉로129길|Seolleung-ro 129-gil|0|13|7|1168010800102420012006408|||1168010800|논현동||논현2동|0|242|01|12||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116804166140|논현로146길|Nonhyeon-ro 146-gil|0|34|0|1168010800100720001005556|||1168010800|논현동||논현2동|0|72|01|1||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166354|봉은사로47길|Bongeunsa-ro 47-gil|0|18|0|1168010800102700027007871|||1168010800|논현동||논현2동|0|270|01|27||
06061|서울특별시|Seoul|강남구|Gangnam-gu|||116804166576|언주로134길|Eonju-ro 134-gil|0|20|0|1168010800101150005006086|||1168010800|논현동||논현2동|0|115|01|5||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166335|봉은사로13길|Bongeunsa-ro 13-gil|0|10|0|1168010800101940000009222|||1168010800|논현동||논현1동|0|194|01|0||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166335|봉은사로13길|Bongeunsa-ro 13-gil|0|18|0|1168010800101890001009124|||1168010800|논현동||논현1동|0|189|01|1||
06118|서울특별시|Seoul|강남구|Gangnam-gu|||116804166334|봉은사로11길|Bongeunsa-ro 11-gil|0|29|0|1168010800101700013008961|||1168010800|논현동||논현1동|0|170|01|13||
06116|서울특별시|Seoul|강남구|Gangnam-gu|||116804166334|봉은사로11길|Bongeunsa-ro 11-gil|0|49|0|1168010800101720008008634|||1168010800|논현동||논현1동|0|172|01|8||
06116|서울특별시|Seoul|강남구|Gangnam-gu|||116804166334|봉은사로11길|Bongeunsa-ro 11-gil|0|38|0|1168010800101720021026470|||1168010800|논현동||논현1동|0|172|01|21||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|5|0|1168010800102540003006598|||1168010800|논현동||논현2동|0|254|01|3||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|31|0|1168010800102530001000001|||1168010800|논현동||논현2동|0|253|01|1||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|24|0|1168010800102440016006629|||1168010800|논현동||논현2동|0|244|01|16||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|10|0|1168010800102420043006591|||1168010800|논현동||논현2동|0|242|01|43||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|8|0|1168010800102420044006570|||1168010800|논현동||논현2동|0|242|01|44||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|6|0|1168010800102420050006568|||1168010800|논현동||논현2동|0|242|01|50||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|19|0|1168010800102530007009641|||1168010800|논현동||논현2동|0|253|01|7||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|23|0|1168010800102530004006688|||1168010800|논현동||논현2동|0|253|01|4||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|5|3|1168010800102540006006640|||1168010800|논현동||논현2동|0|254|01|6||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|27|0|1168010800102530021026516|||1168010800|논현동||논현2동|0|253|01|2||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|5|7|1168010800102540009006676|||1168010800|논현동||논현2동|0|254|01|9||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|28|0|1168010800102530013027018|||1168010800|논현동||논현2동|0|253|01|13||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|57|0|1168010800102570006007224|||1168010800|논현동||논현2동|0|257|01|6||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|34|0|1168010800102530016006778|||1168010800|논현동||논현2동|0|253|01|16||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|5|0|1168010800102540027006832|||1168010800|논현동||논현2동|0|254|01|27||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|41|0|1168010800102560006027558|||1168010800|논현동||논현2동|0|256|01|6||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|47|5|1168010800102660006007086|||1168010800|논현동||논현2동|0|266|01|6||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|20|0|1168010800102680010007665|||1168010800|논현동||논현2동|0|268|01|10||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|35|0|1168010800102660019007309|||1168010800|논현동||논현2동|0|266|01|19||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|28|0|1168010800102020002009352|||1168010800|논현동||논현1동|0|202|01|2||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|30|0|1168010800102020003009349|||1168010800|논현동||논현1동|0|202|01|3||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|27|0|1168010800101970023009332|||1168010800|논현동||논현1동|0|197|01|23||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166008|강남대로116길|Gangnam-daero 116-gil|0|15|0|1168010800101830020009274|||1168010800|논현동||논현1동|0|183|01|20||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166802|학동로46길|Hakdong-ro 46-gil|0|33|0|1168010800102530018006793|||1168010800|논현동||논현2동|0|253|01|18||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166802|학동로46길|Hakdong-ro 46-gil|0|35|0|1168010800102530019006818|||1168010800|논현동||논현2동|0|253|01|19||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166802|학동로46길|Hakdong-ro 46-gil|0|48|0|1168010800102560003007040|||1168010800|논현동||논현2동|0|256|01|3||
06061|서울특별시|Seoul|강남구|Gangnam-gu|||116804166801|학동로45길|Hakdong-ro 45-gil|0|7|0|1168010800101160003006054|||1168010800|논현동||논현2동|0|116|01|3||
06119|서울특별시|Seoul|강남구|Gangnam-gu|||116804166009|강남대로118길|Gangnam-daero 118-gil|0|25|0|1168010800101820022009188|||1168010800|논현동||논현1동|0|182|01|22||
06118|서울특별시|Seoul|강남구|Gangnam-gu|||116804166009|강남대로118길|Gangnam-daero 118-gil|0|57|0|1168010800101800015009074|||1168010800|논현동||논현1동|0|180|01|15||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166461|선릉로133길|Seolleung-ro 133-gil|0|23|0|1168010800101120005000001|||1168010800|논현동||논현2동|0|112|01|5||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|7|0|1168010800101250014007442|||1168010800|논현동||논현1동|0|125|01|14||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|10|0|1168010800101250019007520|||1168010800|논현동||논현1동|0|125|01|19||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|26|0|1168010800101360006007747|||1168010800|논현동||논현1동|0|136|01|6||
06121|서울특별시|Seoul|강남구|Gangnam-gu|||116804166007|강남대로114길|Gangnam-daero 114-gil|0|48|0|1168010800101960003009256|||1168010800|논현동||논현1동|0|196|01|3||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166007|강남대로114길|Gangnam-daero 114-gil|0|8|0|1168010800101980001009350|||1168010800|논현동||논현1동|0|198|01|0||
06121|서울특별시|Seoul|강남구|Gangnam-gu|||116804166007|강남대로114길|Gangnam-daero 114-gil|0|50|0|1168010800101960011009251|||1168010800|논현동||논현1동|0|196|01|11||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166008|강남대로116길|Gangnam-daero 116-gil|0|19|0|1168010800101830018009261|||1168010800|논현동||논현1동|0|183|01|18||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166008|강남대로116길|Gangnam-daero 116-gil|0|18|0|1168010800101840009026688|||1168010800|논현동||논현1동|0|184|01|9||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166008|강남대로116길|Gangnam-daero 116-gil|0|12|0|1168010800101840006009310|||1168010800|논현동||논현1동|0|184|01|6||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166008|강남대로116길|Gangnam-daero 116-gil|0|29|0|1168010800101850007009233|||1168010800|논현동||논현1동|0|185|01|7||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166114|논현로114길|Nonhyeon-ro 114-gil|0|20|5|1168010800102330019008741|||1168010800|논현동||논현2동|0|233|01|19||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166114|논현로114길|Nonhyeon-ro 114-gil|0|10|0|1168010800102340002008759|||1168010800|논현동||논현2동|0|234|01|2||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166114|논현로114길|Nonhyeon-ro 114-gil|0|14|0|1168010800102330000008719|||1168010800|논현동||논현2동|0|233|01|0||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166114|논현로114길|Nonhyeon-ro 114-gil|0|18|0|1168010800102330002008686|||1168010800|논현동||논현2동|0|233|01|2||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166114|논현로114길|Nonhyeon-ro 114-gil|0|20|0|1168010800102330003008670|||1168010800|논현동||논현2동|0|233|01|3||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166114|논현로114길|Nonhyeon-ro 114-gil|0|22|0|1168010800102330004008647|||1168010800|논현동||논현2동|0|233|01|4||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166114|논현로114길|Nonhyeon-ro 114-gil|0|8|0|1168010800102340001008775|||1168010800|논현동||논현2동|0|234|01|1||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166113|논현로113길|Nonhyeon-ro 113-gil|0|8|0|1168010800101910004008734|||1168010800|논현동||논현1동|0|191|01|4||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166113|논현로113길|Nonhyeon-ro 113-gil|0|42|0|1168010800101890020009070|||1168010800|논현동||논현1동|0|189|01|20||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166113|논현로113길|Nonhyeon-ro 113-gil|0|49|0|1168010800101940001009206|||1168010800|논현동||논현1동|0|194|01|1||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166113|논현로113길|Nonhyeon-ro 113-gil|0|37|1|1168010800101940014009065|||1168010800|논현동||논현1동|0|194|01|14||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166012|강남대로124길|Gangnam-daero 124-gil|0|69|0|1168010800101370009007764|||1168010800|논현동||논현1동|0|137|01|9||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166012|강남대로124길|Gangnam-daero 124-gil|0|49|0|1168010800101380014008223|||1168010800|논현동||논현1동|0|138|01|14||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166012|강남대로124길|Gangnam-daero 124-gil|0|38|0|1168010800101590001008457|||1168010800|논현동||논현1동|0|159|01|1||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166012|강남대로124길|Gangnam-daero 124-gil|0|5|0|1168010800101430023008655|||1168010800|논현동||논현1동|0|143|01|23||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166012|강남대로124길|Gangnam-daero 124-gil|0|25|0|1168010800101450011008451|||1168010800|논현동||논현1동|0|145|01|11||
06105|서울특별시|Seoul|강남구|Gangnam-gu|||116804166124|논현로124길|Nonhyeon-ro 124-gil|0|23|3|1168010800102140014007115|||1168010800|논현동||논현2동|0|214|01|14||
06106|서울특별시|Seoul|강남구|Gangnam-gu|||116804166124|논현로124길|Nonhyeon-ro 124-gil|0|20|0|1168010800102170025007243|||1168010800|논현동||논현2동|0|217|01|25||
06053|서울특별시|Seoul|강남구|Gangnam-gu|||116804166575|언주로133길|Eonju-ro 133-gil|0|29|0|1168010800100850003000001|||1168010800|논현동||논현2동|0|85|01|3||
06053|서울특별시|Seoul|강남구|Gangnam-gu|||116804166575|언주로133길|Eonju-ro 133-gil|0|7|0|1168010800100900003000001|||1168010800|논현동||논현2동|0|90|01|3||
06053|서울특별시|Seoul|강남구|Gangnam-gu|||116804166575|언주로133길|Eonju-ro 133-gil|0|3|0|1168010800100900008000001|||1168010800|논현동|||0|90|01|8||
06053|서울특별시|Seoul|강남구|Gangnam-gu|||116804166575|언주로133길|Eonju-ro 133-gil|0|26|6|1168010800100830007006195|||1168010800|논현동||논현2동|0|83|01|7||
06098|서울특별시|Seoul|강남구|Gangnam-gu|||116804166574|언주로130길|Eonju-ro 130-gil|0|8|0|1168010800102480001026676|||1168010800|논현동||논현2동|0|248|01|1||
06098|서울특별시|Seoul|강남구|Gangnam-gu|||116804166574|언주로130길|Eonju-ro 130-gil|0|17|0|1168010800102380017006552|||1168010800|논현동||논현2동|0|238|01|17||
06098|서울특별시|Seoul|강남구|Gangnam-gu|||116804166574|언주로130길|Eonju-ro 130-gil|0|23|0|1168010800102390012006489|||1168010800|논현동||논현2동|0|239|01|12||
06042|서울특별시|Seoul|강남구|Gangnam-gu|||116804166779|학동로19길|Hakdong-ro 19-gil|0|33|0|1168010800100280010006585|||1168010800|논현동||논현1동|0|28|01|10||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|17|2|1168010800101320008007444|||1168010800|논현동||논현1동|0|132|01|8||
06045|서울특별시|Seoul|강남구|Gangnam-gu|||116804166783|학동로23길|Hakdong-ro 23-gil|0|21|0|1168010800100390014000001|||1168010800|논현동||논현1동|0|39|01|14||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166284|도산대로54길|Dosan-daero 54-gil|0|48|17|1168010800101040015005456|||1168010800|논현동||논현2동|0|104|01|15||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|12|0|1168010800102010003009368|||1168010800|논현동||논현1동|0|201|01|2||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|20|0|1168010800102010005009363|||1168010800|논현동||논현1동|0|201|01|5||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|35|0|1168010800101970019009648|||1168010800|논현동||논현1동|0|197|01|19||
06121|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|49|0|1168010800101960010009280|||1168010800|논현동||논현1동|0|196|01|10||
06121|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|47|0|1168010800101960006009287|||1168010800|논현동||논현1동|0|196|01|6||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|15|0|1168010800101980017000001|||1168010800|논현동|||0|198|01|17||
06042|서울특별시|Seoul|강남구|Gangnam-gu|||116804166777|학동로17길|Hakdong-ro 17-gil|0|32|0|1168010800100280000006620|||1168010800|논현동||논현1동|0|28|01|0||
06045|서울특별시|Seoul|강남구|Gangnam-gu|||116804166777|학동로17길|Hakdong-ro 17-gil|0|4|3|1168010800100570023007013|||1168010800|논현동||논현1동|0|57|01|23||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|11|0|1168010800101250025027967|||1168010800|논현동||논현1동|0|125|01|25||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166456|선릉로129길|Seolleung-ro 129-gil|0|24|0|1168010800102400014006286|||1168010800|논현동||논현2동|0|240|01|14||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166456|선릉로129길|Seolleung-ro 129-gil|0|13|3|1168010800102420010006326|||1168010800|논현동||논현2동|0|242|01|10||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166456|선릉로129길|Seolleung-ro 129-gil|0|13|4|1168010800102420006006357|||1168010800|논현동||논현2동|0|242|01|6||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|20|0|1168010800101360009007687|||1168010800|논현동||논현1동|0|136|01|9||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166356|봉은사로49길|Bongeunsa-ro 49-gil|0|27|0|1168010800102700005007556|||1168010800|논현동||논현2동|0|270|01|5||
06053|서울특별시|Seoul|강남구|Gangnam-gu|||116803122011|학동로|Hakdong-ro|0|225|0|1168010800100890014006548|||1168010800|논현동||논현2동|0|89|03|14||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166786|학동로26길|Hakdong-ro 26-gil|0|56|0|1168010800101560026008233|||1168010800|논현동||논현1동|0|156|01|26||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166786|학동로26길|Hakdong-ro 26-gil|0|72|0|1168010800101570030008518|||1168010800|논현동||논현1동|0|157|01|30||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166786|학동로26길|Hakdong-ro 26-gil|0|82|0|1168010800101570026008722|||1168010800|논현동||논현1동|0|157|01|26||
